-20.7321	4.16107	
-20.7443	4.17023	
-20.7214	4.17175	
-20.7092	4.17633	
-20.7031	4.18243	
-20.7123	4.17786	
-20.7092	4.18549	
-20.6985	4.19006	
-20.6924	4.17633	
-20.6879	4.18701	
-20.6909	4.19006	
-20.6665	4.17633	
-20.6635	4.18854	
-20.665	4.19922	
-20.6497	4.19006	
-20.6314	4.19006	
-20.6192	4.19159	
-20.6192	4.1626	
-20.6131	4.2038	
-20.6024	4.18549	
-20.6055	4.17023	
-20.6161	4.1748	
-20.6116	4.18396	
-20.607	4.19006	
-20.6177	4.1748	
-20.6146	4.16565	
-20.6314	4.17938	
-20.6253	4.1687	
-20.6375	4.16412	
-20.6299	4.17023	
-20.6421	4.1748	
-20.6589	4.17023	
-20.6528	4.16718	
-20.6696	4.17175	
-20.6863	4.17175	
-20.7062	4.15802	
-20.7199	4.15955	
-20.7153	4.1626	
-20.7153	4.17175	
-20.7352	4.16565	
-20.7199	4.15802	
-20.7214	4.15192	
-20.7092	4.15802	
-20.7016	4.14429	
-20.697	4.14734	
-20.6955	4.15955	
-20.7077	4.14734	
-20.6848	4.14734	
-20.6894	4.15192	
-20.6879	4.1687	
-20.6818	4.16565	
-20.6772	4.14581	
-20.6573	4.1687	
-20.6573	4.1748	
-20.6406	4.19159	
-20.6329	4.18396	
-20.6268	4.18091	
-20.6055	4.1748	
-20.61	4.16107	
-20.5978	4.14581	
-20.6055	4.15039	
-20.607	4.14276	
-20.6009	4.15955	
-20.5963	4.16412	
-20.6223	4.17175	
-20.6268	4.16718	
-20.6268	4.15802	
-20.6482	4.16107	
-20.6421	4.14734	
-20.6512	4.15802	
-20.6528	4.14124	
-20.6772	4.14276	
-20.6802	4.12292	
-20.694	4.12292	
-20.7153	4.11072	
-20.7153	4.12598	
-20.7321	4.13055	
-20.7428	4.13513	
-20.7626	4.14276	
-20.7504	4.13361	
-20.7367	4.13055	
-20.7504	4.13513	
-20.7428	4.13055	
-20.7397	4.13361	
-20.7382	4.12292	
-20.7214	4.12598	
-20.7184	4.12292	
-20.7291	4.13208	
-20.7184	4.1275	
-20.7138	4.15649	
-20.7047	4.15802	
-20.6985	4.15192	
-20.6772	4.15802	
-20.6665	4.14581	
-20.6635	4.15955	
-20.6345	4.16565	
-20.639	4.15649	
-20.6253	4.16718	
-20.6238	4.17633	
-20.6238	4.15649	
-20.6314	4.15802	
-20.6268	4.16718	
-20.6284	4.15955	
-20.6223	4.1687	
-20.6223	4.15649	
-20.6284	4.15039	
-20.6482	4.14734	
-20.6436	4.17023	
-20.6467	4.17633	
-20.6558	4.1626	
-20.6558	4.16107	
-20.6589	4.14581	
-20.6802	4.14429	
-20.6985	4.13818	
-20.7169	4.12598	
-20.7214	4.1214	
-20.726	4.14276	
-20.7291	4.13361	
-20.752	4.13513	
-20.7413	4.14886	
-20.7291	4.14429	
-20.7306	4.14124	
-20.7275	4.14276	
-20.7092	4.14886	
-20.7108	4.13971	
-20.697	4.14886	
-20.7184	4.13971	
-20.6985	4.14734	
-20.7047	4.15039	
-20.694	4.1626	
-20.6955	4.14886	
-20.6757	4.15802	
-20.6726	4.1626	
-20.6558	4.17175	
-20.6406	4.17175	
-20.6451	4.15497	
-20.6223	4.15955	
-20.6161	4.17175	
-20.6131	4.17328	
-20.6146	4.16412	
-20.6146	4.17633	
-20.6131	4.17023	
-20.6085	4.15497	
-20.636	4.14734	
-20.6238	4.14429	
-20.6375	4.14734	
-20.6436	4.15649	
-20.6451	4.15649	
-20.6329	4.14886	
-20.6467	4.15192	
-20.6558	4.15649	
-20.665	4.14581	
-20.6772	4.14429	
-20.6818	4.13055	
-20.7031	4.14276	
-20.7169	4.15802	
-20.7214	4.14276	
